2022-08-03 20:41:12,212 INFO  Logger.cs: 70 - 
2022-08-03 21:04:19,998 INFO  ExportHelperExtension.cs: 347 - Creating joint upper_leg
2022-08-03 21:04:20,059 WARN  ExportHelperExtension.cs: 351 - Creating joint from parent hip_module to child upper_leg failed
2022-08-03 21:04:21,189 INFO  ExportHelperExtension.cs: 347 - Creating joint lower_leg
2022-08-03 21:04:21,265 WARN  ExportHelperExtension.cs: 351 - Creating joint from parent upper_leg to child lower_leg failed
2022-08-03 21:04:21,329 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from 2dof_leg_module
2022-08-03 21:04:21,330 INFO  ExportHelperExtension.cs: 1136 - Found 36 in 2dof_leg_module
2022-08-03 21:04:21,330 INFO  ExportHelperExtension.cs: 1145 - Found 3 features of type [CoordSys] in 2dof_leg_module
2022-08-03 21:04:21,331 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2022-08-03 21:04:21,331 INFO  ExportHelperExtension.cs: 1160 - 3 components to check
2022-08-03 21:04:21,331 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from _hip_module-1
2022-08-03 21:04:21,332 INFO  ExportHelperExtension.cs: 1136 - Found 92 in _hip_module-1
2022-08-03 21:04:21,332 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in _hip_module-1
2022-08-03 21:04:21,332 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from _upper_leg_module-1
2022-08-03 21:04:21,333 INFO  ExportHelperExtension.cs: 1136 - Found 92 in _upper_leg_module-1
2022-08-03 21:04:21,333 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in _upper_leg_module-1
2022-08-03 21:04:21,334 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from _lower_leg-1
2022-08-03 21:04:21,334 INFO  ExportHelperExtension.cs: 1136 - Found 32 in _lower_leg-1
2022-08-03 21:04:21,334 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in _lower_leg-1
2022-08-03 21:04:21,334 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from 2dof_leg_module
2022-08-03 21:04:21,335 INFO  ExportHelperExtension.cs: 1136 - Found 36 in 2dof_leg_module
2022-08-03 21:04:21,335 INFO  ExportHelperExtension.cs: 1145 - Found 2 features of type [RefAxis] in 2dof_leg_module
2022-08-03 21:04:21,335 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2022-08-03 21:04:21,336 INFO  ExportHelperExtension.cs: 1160 - 3 components to check
2022-08-03 21:04:21,336 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from _hip_module-1
2022-08-03 21:04:21,336 INFO  ExportHelperExtension.cs: 1136 - Found 92 in _hip_module-1
2022-08-03 21:04:21,337 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in _hip_module-1
2022-08-03 21:04:21,337 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from _upper_leg_module-1
2022-08-03 21:04:21,337 INFO  ExportHelperExtension.cs: 1136 - Found 92 in _upper_leg_module-1
2022-08-03 21:04:21,338 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in _upper_leg_module-1
2022-08-03 21:04:21,338 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from _lower_leg-1
2022-08-03 21:04:21,338 INFO  ExportHelperExtension.cs: 1136 - Found 32 in _lower_leg-1
2022-08-03 21:04:21,339 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in _lower_leg-1
2022-08-03 21:04:21,364 INFO  ExportPropertyManager.cs: 1142 - AfterClose called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2022-08-03 21:04:45,732 INFO  AssemblyExportForm.cs: 253 - Completing URDF export
2022-08-03 21:04:45,733 INFO  ConfigurationSerialization.cs: 276 - URDF Configuration found
